plate_id,sample_id,mean_abs,sd_abs,cv_abs,slope,intercept,run_date,mass_kg,poxc_mg_kg
20210713_plate2,26,0.21833333333333332,5.773502691896263e-4,0.2644352377967754,0.04995104797298647,3.20269469253464e-4,20210713,0.00246,641.9818334130116
20210713_plate2,27,0.21466666666666667,0.0025166114784235852,1.172334539638316,0.04995104797298647,3.20269469253464e-4,20210713,0.00248,650.0979846202335
20210713_plate2,28,0.25666666666666665,5.773502691896263e-4,0.22494166332063364,0.04995104797298647,3.20269469253464e-4,20210713,0.0025499999999999997,484.16199183623615
20210713_plate2,29,0.25566666666666665,5.773502691896263e-4,0.2258214872971159,0.04995104797298647,3.20269469253464e-4,20210713,0.0024700000000000004,503.4835092378702
20210713_plate2,30,0.2406666666666667,0.003055050463303896,1.269411549849264,0.04995104797298647,3.20269469253464e-4,20210713,0.00248,555.8355231228236
20210713_plate2,31,0.227,0.0010000000000000009,0.44052863436123385,0.04995104797298647,3.20269469253464e-4,20210713,0.0025,600.5406701432598
20210713_plate2,32,0.23933333333333334,5.773502691896263e-4,0.24123270300402214,0.04995104797298647,3.20269469253464e-4,20210713,0.0024700000000000004,562.9394124931656
20210713_plate2,33,0.23633333333333334,0.0011547005383792527,0.4885897905695004,0.04995104797298647,3.20269469253464e-4,20210713,0.0025099999999999996,564.7147070771045
20210713_plate2,34,0.15633333333333332,5.773502691896263e-4,0.3693072084368612,0.04995104797298647,3.20269469253464e-4,20210713,0.00248,861.5842764413459
20210713_plate2,35,0.16033333333333333,5.773502691896263e-4,0.360093722987293,0.04995104797298647,3.20269469253464e-4,20210713,0.00246,853.9692077373933
20210713_plate2,36,0.15933333333333333,5.773502691896263e-4,0.36235372543281985,0.04995104797298647,3.20269469253464e-4,20210713,0.00252,837.20453955124
20210713_plate2,37,0.13333333333333333,5.773502691896263e-4,0.43301270189221974,0.04995104797298647,3.20269469253464e-4,20210713,0.00254,922.6481670010635
20210713_plate2,38,0.14833333333333332,0.001527525231651948,1.0297922910013133,0.04995104797298647,3.20269469253464e-4,20210713,0.0025499999999999997,866.14059398260315
20210713_plate2,39,0.14633333333333332,5.773502691896263e-4,0.3945446030908609,0.04995104797298647,3.20269469253464e-4,20210713,0.00252,883.5876555261561
20210713_plate2,40,0.14733333333333332,5.773502691896263e-4,0.3918666985449953,0.04995104797298647,3.20269469253464e-4,20210713,0.0025,887.0598813163102
20210713_plate2,41,0.1693333333333333,5.773502691896263e-4,0.34095488337970065,0.04995104797298647,3.20269469253464e-4,20210713,0.00252,801.5252195705355
20210713_plate2,42,0.172,0,0,0.04995104797298647,3.20269469253464e-4,20210713,0.00248,804.7851009236757
20210713_plate2,43,0.2033333333333333,0.0020816659994661343,1.0237701636718695,0.04995104797298647,3.20269469253464e-4,20210713,0.00252,680.2155316361398
